entity_type,entity_id,entity_name,season,mu,sigma
driver,843,,0,-0.17462603747844696,0.2670700252056122
driver,844,,0,0.004823664668947458,0.10363563150167465
driver,845,,0,-0.2918749153614044,0.22506019473075867
driver,846,,0,0.3568475544452667,0.10426729917526245
driver,847,,0,-0.0763421282172203,0.11407148838043213
driver,848,,0,0.37809959053993225,0.13928711414337158
driver,849,,0,-0.20684123039245605,0.16482475399971008
driver,850,,0,-0.5322221517562866,0.707148551940918
driver,851,,0,0.011670984327793121,0.7471067905426025
driver,852,,0,-0.048352841287851334,0.12579943239688873
driver,853,,0,-0.25451257824897766,0.3173902928829193
driver,854,,0,-0.012251466512680054,0.2240544706583023
driver,855,,0,-0.04399986192584038,0.13958001136779785
driver,856,,0,-0.31620699167251587,0.34421342611312866
driver,857,,0,0.43633976578712463,0.17076870799064636
driver,858,,0,-0.33888569474220276,0.23442594707012177
driver,859,,0,0.03559933975338936,0.37323760986328125
driver,860,,0,0.034437548369169235,0.6000056862831116
driver,861,,0,-0.05356483533978462,0.4475681781768799
driver,862,,0,0.02804492972791195,0.7060650587081909
constructor,1,,0,0.4028353691101074,0.07039610296487808
constructor,3,,0,-0.008472559973597527,0.05861888825893402
constructor,4,,0,-0.06246505677700043,0.07904732972383499
constructor,5,,0,-0.014346557669341564,0.06933968514204025
constructor,6,,0,0.4374184012413025,0.08519703894853592
constructor,9,,0,0.689410388469696,0.05652574822306633
constructor,10,,0,0.19306331872940063,0.06941451132297516
constructor,15,,0,-0.19202102720737457,0.06601369380950928
constructor,131,,0,0.22604237496852875,0.06114818900823593
constructor,164,,0,-0.8434587717056274,0.11548274010419846
constructor,166,,0,-0.46181803941726685,0.1253066509962082
constructor,205,,0,-0.40919771790504456,0.11922027915716171
constructor,206,,0,-0.06625118106603622,0.09983531385660172
constructor,207,,0,-0.17508253455162048,0.11971506476402283
constructor,208,,0,0.2581748068332672,0.09983981400728226
constructor,209,,0,-0.1350480169057846,0.09339319169521332
constructor,210,,0,0.1612168550491333,0.08678089082241058
driver,1,,1,0.9004679918289185,0.08669186383485794
driver,2,,1,-0.4775877296924591,0.3024028539657593
driver,3,,1,0.2769569158554077,0.12461495399475098
driver,4,,1,1.2090997695922852,0.07977183908224106
driver,5,,1,-0.35009098052978516,0.19499355554580688
driver,8,,1,1.0395452976226807,0.09435908496379852
driver,9,,1,-0.36973145604133606,0.19802197813987732
driver,10,,1,-0.6063342094421387,0.23412494361400604
driver,13,,1,0.31862175464630127,0.1105259582400322
driver,15,,1,-0.49518537521362305,0.28939124941825867
driver,16,,1,-0.27289730310440063,0.1742173731327057
driver,17,,1,0.5825353860855103,0.17590145766735077
driver,18,,1,0.9602914452552795,0.11383575201034546
driver,20,,1,2.035205602645874,0.08723005652427673
driver,22,,1,-0.1890418976545334,0.3177928924560547
driver,24,,1,-1.0659217834472656,0.32089489698410034
driver,30,,1,-0.13859963417053223,0.22465680539608002
driver,37,,1,-0.4078667163848877,0.2201385200023651
driver,39,,1,-0.8699499368667603,0.23164746165275574
driver,67,,1,-0.1501244604587555,0.30772900581359863
driver,153,,1,-0.35715970396995544,0.2982950508594513
driver,154,,1,-0.22935432195663452,0.0860590934753418
driver,155,,1,0.2194162905216217,0.17923370003700256
driver,807,,1,0.2074802815914154,0.07639151066541672
driver,808,,1,-0.022454913705587387,0.20386168360710144
driver,811,,1,-0.2523050308227539,0.196014404296875
driver,812,,1,-0.889426589012146,0.3073121905326843
driver,813,,1,-0.11450058221817017,0.1334550380706787
driver,814,,1,0.2263275682926178,0.15785887837409973
driver,815,,1,0.1228749230504036,0.08275111019611359
driver,816,,1,-0.9077502489089966,0.29645782709121704
driver,817,,1,0.16818290948867798,0.07841957360506058
driver,818,,1,0.051099225878715515,0.14735807478427887
driver,819,,1,-0.41457265615463257,0.19050118327140808
driver,820,,1,-0.8340453505516052,0.16371116042137146
driver,821,,1,-0.19600020349025726,0.13697662949562073
driver,822,,1,0.21758483350276947,0.07158897817134857
driver,823,,1,-0.6335379481315613,0.21252717077732086
